latitude,longitude,calczip
29.92464649,-95.41175079,77060
29.81962253,-95.20997795,77013
29.92346313,-95.39408932,77060
29.65698443,-95.3325119,77033
29.77890972,-95.33315541,77020
29.82183912,-95.34811641,77022
29.82190768,-95.3444744,77026
29.71638879,-95.61511991,77082
29.6866112,-95.23278038,77017
29.68522824,-95.37498477,77021
29.59378533,-95.1184804,77059
29.77332866,-95.24736385,77029
29.69979541,-95.39921228,77030
29.79112062,-95.52577978,77080
29.70138738,-95.53613287,77036
29.7415523,-95.34418492,77003
29.69343377,-95.24216463,77017
29.78414334,-95.45677943,77008
29.56031612,-95.12865451,77062
29.80654344,-95.5271214,77080
29.69230456,-95.2447587,77017
29.76015287,-95.30431368,77020
29.78153603,-95.29163368,77020
29.79419137,-95.40913387,77008
29.59732063,-95.47718803,77053
29.68586529,-95.47932443,77096
29.80935475,-95.5280227,77080
29.68452842,-95.31031803,77087
29.61787026,-95.50115203,77085
29.68268962,-95.43440168,77025
29.7627812,-95.36160265,77201
29.77552596,-95.4135513,77007
29.69343377,-95.24216463,77017
29.82035368,-95.34251767,77026
29.69909676,-95.38220982,77021
29.87565426,-95.372979,77076
29.85615648,-95.39996319,77076
29.81798517,-95.33184923,77026
29.76870156,-95.30120851,77020
29.84655756,-95.29846201,77016
29.80451206,-95.54743947,77080
29.69602496,-95.29256394,77087
29.946142100000007,-95.43345632,77067
29.65163608,-95.52796933,77071
29.73473932,-95.25730136,77012
29.75067323,-95.26545713,77029
29.73324776,-95.33025364,77023
29.82154463,-95.41591651,77018
29.80280874,-95.4080277,77008
29.84541841,-95.53744096,77040
29.7169647,-95.27445988,77012
29.7500572,-95.47696692,77056
29.79117971,-95.37702188,77009
29.61283311,-95.30980693,77048
29.64012714,-95.42497737,77045
29.75038709,-95.3650207,77002
29.74877917,-95.41648104,77019
29.74877917,-95.41648104,77019
29.88536134,-95.29006522,77050
29.81241229,-95.41494749,77008
29.74987988,-95.48603812,77057
29.80078896,-95.36791982,77009
29.73436166,-95.29799654,77011
29.7500572,-95.47696692,77056
29.7500572,-95.47696692,77056
29.75341999,-95.47399913,77056
29.6200696,-95.39298068,77047
29.59046175,-95.47951518,77053
29.8239402,-95.37140652,77022
29.62917139,-95.26680747,77075
29.71186546,-95.40720171,77030
29.7790145,-95.42656714,77007
29.66679581,-95.34160611,77033
29.66070178,-95.33979786,77033
29.76049422,-95.28216549,77011
29.66670797,-95.35875693,77051
29.69490251,-95.52773296,77036
29.60783876,-95.13088556,77059
29.74764243,-95.56957243,77042
29.86535639,-95.42333212,77091
29.78987506,-95.38993847,77009
29.63310234,-95.2668533,77075
29.88157281,-95.42076885,77088
29.87992293,-95.42075357,77088
29.65087327,-95.34168235,77033
29.73278045,-95.34730518,77003
29.6731397,-95.34883118,77033
29.73606681,-95.35453027,77003
29.74135403,-95.3899001,77006
29.77005576,-95.22048945,77029
29.868305300000006,-95.35045626,77093
29.68186954,-95.50268561,77096
29.78414334,-95.45677943,77008
29.83571618,-95.25424201,77078
29.76736449,-95.42176823,77007
29.64703358,-95.49327099,77035
29.69110868,-95.5138245,77036
29.57551946,-95.51676173,77489
29.57378762,-95.51720417,77489
29.57325368,-95.51847077,77489
29.75625979,-95.60152423,77077
29.75707621,-95.59871685,77077
29.7582798,-95.36896511,77201
29.92957682,-95.39731595,77060
29.63730823,-95.24620054,77075
29.75909232,-95.28364563,77011
29.69281588,-95.26506806,77017
29.68275827,-95.31031802,77087
29.72778896,-95.28728476,77011
29.77063372,-95.61063378,77079
29.84698674,-95.4336852,77091
29.55293089,-95.12788397,77598
29.8511963,-95.34304041,77093
29.74392711,-95.4517747,77027
29.69909676,-95.38220982,77021
29.70004072,-95.52518474,77036
29.60403434,-95.21968081,77089
29.75392152,-95.6061096,77077
29.66629224,-95.49720008,77096
29.73275944,-95.41866303,77098
29.84771204,-95.23186598,77078
29.79243079,-95.31047819,77026
29.89053154,-95.4262849,77088
29.81800734,-95.32874521,77026
29.68268962,-95.43440168,77025
29.86202622,-95.39476773,77076
29.76543232,-95.37388607,77201
29.82154463,-95.41591651,77018
29.73308468,-95.48042847,77057
29.63198472,-95.24552326,77075
29.65099331,-95.48215487,77035
29.64746484,-95.48101814,77035
29.74467663,-95.40971368,77019
29.768100800000006,-95.6436462,77077
29.8555984,-95.38240807,77076
29.83388713,-95.34546659,77093
29.6944198,-95.41438429,77054
29.88978771,-95.42626183,77088
29.84393699,-95.35643001,77076
29.71459762,-95.28459164,77012
29.67902951,-95.3430176,77033
29.63480023,-95.4961318,77085
29.54255606,-95.15350377,77598
29.6411046,-95.48018841,77035
29.66759876,-95.33722683,77033
29.64625165,-95.23812097,77587
29.78377531,-95.3115082,77020
29.75311469,-95.40475456,77019
29.643849300000007,-95.53947575,77071
29.66070178,-95.57814777,77099
29.7642458,-95.63307191,77077
29.85351951,-95.2741546,77078
29.8029404,-95.49112705,77055
29.81356817,-95.393547,77022
29.92795972,-95.19521687,77044
29.84882403,-95.26236321,77078
30.05907839,-95.25513686,77339
29.82184992,-95.28087606,77028
29.73185725,-95.34649652,77003
29.858059,-95.33715814,77093
29.73812105,-95.32318877,77011
29.75311469,-95.40475456,77019
29.72465317,-95.35398855,77004
29.76942627,-95.20216378,77015
29.73812105,-95.32318877,77011
29.76654624,-95.32505041,77020
29.64210508,-95.20352942,77504
29.68734544,-95.27899935,77017
29.77010163,-95.56588742,77042
29.69131474,-95.28045645,77087
29.76833922,-95.56502541,77042
29.83299304,-95.33385035,77093
29.75269962,-95.37866519,77002
29.68720241,-95.3597869,77021
29.76602557,-95.33795925,77020
29.68720241,-95.3597869,77021
29.66558649,-95.50116734,77096
29.663906,-95.50115957,77096
29.66226204,-95.50113676,77096
29.66139793,-95.50112924,77071
29.66057585,-95.50111395,77071
29.6597768,-95.50109867,77071
29.66561706,-95.49818422,77096
29.66392699,-95.49817666,77096
29.66142077,-95.49814608,77096
29.66061028,-95.49813084,77096
29.78525727,-95.37007561,77009
29.7400304,-95.4081573,77019
29.69425382,-95.36917112,77021
29.69471541,-95.35569006,77021
29.60751717,-95.44597614,77053
29.65099331,-95.48215487,77035
29.70735544,-95.30737303,77023
29.78151139,-95.34669507,77009
29.72549628,-95.41677104,77098
30.0433005,-95.19709768,77339
29.67669871,-95.23390959,77587
29.93982048,-95.4534013,77067
29.706230100000006,-95.40301521,77030
29.72273837,-95.31941231,77023
29.75392152,-95.6061096,77077
29.76981553,-95.31541451,77020
29.69618027,-95.37017055,77021
29.78151139,-95.34669507,77009
29.7500572,-95.47696692,77056
29.68961714,-95.57855233,77072
29.78525727,-95.37007561,77009
29.75461194,-95.33392336,77003
29.64954945,-95.49182139,77035
29.73781782,-95.26286328,77012
29.62299911,-95.3464509,77048
29.84269525,-95.36257923,77076
29.69499015,-95.30960841,77087
29.86711495,-95.4464188,77091
29.78945155,-95.48303996,77055
29.75634946,-95.2835845,77011
29.75565333,-95.28357696,77011
29.731128700000006,-95.39949045,77006
29.66456224,-95.49497224,77096
30.03912619,-95.22830864,77339
29.7500572,-95.47696692,77056
29.64754105,-95.53609474,77071
29.75519744,-95.58245842,77042
29.60751717,-95.44597614,77053
29.88336194,-95.3688508,77037
29.79186811,-95.42541513,77008
29.75269962,-95.37866519,77002
29.87313455,-95.30603797,77016
29.85325182,-95.26758803,77078
29.84327504,-95.42465208,77018
29.66759876,-95.33722683,77033
29.838837800000004,-95.38130289,77022
29.65301125,-95.37187202,77051
29.72549628,-95.41677104,77098
29.66558832,-95.27500907,77061
29.6649093,-95.28134155,77061
29.78652773,-95.58711245,77079
29.78130148,-95.35867317,77009
29.78162182,-95.35761261,77009
29.82645046,-95.34591352,77022
29.86718978,-95.36365755,77093
30.05570435,-95.1917391,77339
29.60689175,-95.23166666,77089
29.70603183,-95.34596264,77021
29.73942937,-95.31448352,77011
29.73845282,-95.551529,77042
29.93877033,-95.34558863,77039
29.81532103,-95.34243003,77026
29.74529841,-95.4007949,77019
29.79798131,-95.21882628,77013
29.81510953,-95.55892509,77043
29.71240239,-95.59037027,77072
29.78672727,-95.42052804,77008
29.85184678,-95.37985986,77076
29.84036063,-95.47973628,77092
29.59774024,-95.12230676,77059
29.8336061,-95.30804511,77028
29.77606402,-95.32847597,77020
29.62299911,-95.3464509,77048
29.64632423,-95.4862061,77035
29.77806667,-95.56595612,77079
29.72505957,-95.37245179,77004
29.88336194,-95.3688508,77037
29.65670013,-95.57466133,77099
29.99018146,-95.43578506,77090
29.59632488,-95.1861648,77034
29.85212127,-95.33301545,77093
29.73396308,-95.37802126,77006
29.83137522,-95.32894143,77093
29.67378426,-95.45306386,77025
29.67543988,-95.4534684,77025
29.67457399,-95.45323954,77025
29.67806252,-95.45314781,77025
29.67628663,-95.45352933,77025
29.768100800000006,-95.6436462,77077
29.62975118,-95.22116095,77034
29.66085466,-95.46576417,77096
29.779953000000006,-95.33052245,77020
29.64783226,-95.31648723,77033
29.64676276,-95.31649785,77048
29.6246832,-95.39244755,77047
29.75392152,-95.6061096,77077
29.737699600000006,-95.30149072,77011
29.67606916,-95.43988807,77025
29.78380773,-95.33669291,77020
29.78281583,-95.33667761,77020
29.62954329,-95.42615505,77045
29.78468504,-95.33670795,77020
29.78281013,-95.33750907,77020
29.7782631,-95.32660677,77020
29.77806667,-95.56595612,77079
29.83492669,-95.3614197,77022
29.7277278,-95.39373022,77006
29.80826386,-95.30578606,77026
29.67170333,-95.34938039,77033
29.84283869,-95.31613745,77016
29.77141181,-95.32642354,77020
29.7500572,-95.47696692,77056
29.64465513,-95.37270349,77051
29.77268981,-95.32881935,77020
29.64676276,-95.31649785,77048
29.64783226,-95.31648723,77033
29.67543988,-95.4534684,77025
29.58267971,-95.13893139,77062
29.87318432,-95.30060567,77016
29.67457399,-95.45323954,77025
29.67378426,-95.45306386,77025
29.67628663,-95.45352933,77025
29.84865579,-95.3718339,77076
29.6917056,-95.50614169,77036
29.62975118,-95.22116095,77034
29.89676291,-95.41863247,77037
29.78130148,-95.35867317,77009
29.69400214,-95.59249114,77072
29.64574238,-95.44647219,77045
29.81514738,-95.43679813,77018
29.72215472,-95.35498819,77004
29.67806252,-95.45314781,77025
29.68682946,-95.42723466,77025
29.84640309,-95.42185975,77018
29.84499463,-95.30585353,77016
29.73022264,-95.42224125,77098
29.87806338,-95.2882856,77016
29.83118809,-95.37145993,77022
29.84397941,-95.34811275,77093
29.77488527,-95.40621946,77007
29.82733723,-95.48217769,77092
29.59464461,-95.219452,77089
29.84499463,-95.30585353,77016
29.84327504,-95.42465208,77018
29.82458867,-95.33764642,77026
29.69103249,-95.23902134,77017
29.66049394,-95.5188064,77071
29.77470385,-95.42331704,77007
29.84357129,-95.26866491,77078
29.78414334,-95.45677943,77008
29.85615648,-95.39996319,77076
30.048993300000006,-95.2160573,77339
30.05703783,-95.19160132,77339
30.05727852,-95.19340032,77339
30.05727852,-95.19340032,77339
29.66055871,-95.35866542,77051
29.86577104,-95.28962397,77016
29.71693802,-95.27698507,77012
29.87078393,-95.42677238,77091
29.68362992,-95.28163158,77087
29.746458,-95.25550084,77029
29.746458,-95.25550084,77029
29.87522691,-95.42807762,77091
29.68912496,-95.46471409,77401
29.8239402,-95.37140652,77022
29.8239402,-95.37140652,77022
29.69587908,-95.35523233,77021
29.84882403,-95.26236321,77078
29.60543879,-95.48450501,77085
29.76870156,-95.30120851,77020
29.75311469,-95.40475456,77019
29.58231922,-95.47113805,77053
29.77608681,-95.42189029,77007
29.71319004,-95.29213704,77023
29.64954945,-95.49182139,77035
29.62269578,-95.2402333,77075
29.67293728,-95.46150962,77096
29.78525727,-95.37007561,77009
29.77357102,-95.54687498,77042
29.80451593,-95.54792777,77080
29.80033307,-95.68846902,77084
29.80033307,-95.68846902,77084
29.60286045,-95.12668068,77059
29.84550314,-95.39431354,77076
29.84550314,-95.39431354,77076
29.70198817,-95.50473022,77081
29.60543879,-95.48450501,77085
29.81182291,-95.41480259,77008
29.86461441,-95.29294592,77016
29.58125295,-95.14696507,77062
29.72279357,-95.60942834,77082
29.81305687,-95.37167352,77022
29.6944198,-95.41438429,77054
29.6411046,-95.48018841,77035
29.75634946,-95.2835845,77011
29.73176187,-95.35072318,77003
29.7500572,-95.47696692,77056
29.6944198,-95.41438429,77054
29.76029778,-95.26992039,77029
29.69659417,-95.61858375,77072
29.76380545,-95.3520051,77010
29.706230100000006,-95.40301521,77030
29.8239402,-95.37140652,77022
29.704900800000004,-95.54668421,77036
29.76046571,-95.28514105,77011
29.58728869,-95.46131118,77053
29.62975118,-95.22116095,77034
29.56120313,-95.10910282,77058
29.70977083,-95.22825116,77506
29.68618201,-95.49011994,77096
29.8665615,-95.28778149,77016
29.698362300000007,-95.58673092,77072
29.7500572,-95.47696692,77056
29.81435198,-95.3566436,77022
29.7500572,-95.47696692,77056
29.838837800000004,-95.38130289,77022
30.048993300000006,-95.2160573,77339
29.73781782,-95.26286328,77012
30.048993300000006,-95.2160573,77339
30.048993300000006,-95.2160573,77339
29.69110868,-95.5138245,77036
30.048993300000006,-95.2160573,77339
30.05151711,-95.24560884,77339
30.048993300000006,-95.2160573,77339
30.048993300000006,-95.2160573,77339
29.63402007,-95.45796265,77035
30.048993300000006,-95.2160573,77339
30.048993300000006,-95.2160573,77339
30.048993300000006,-95.2160573,77339
30.048993300000006,-95.2160573,77339
29.83208094,-95.34542096,77093
29.73620234,-95.29948421,77011
30.048993300000006,-95.2160573,77339
29.73147005,-95.37248239,77004
29.64863736,-95.23923527,77587
29.8239402,-95.37140652,77022
29.73199329,-95.37327985,77004
29.7805081,-95.3570785,77009
29.78044901,-95.35465231,77009
29.75392152,-95.6061096,77077
29.74131384,-95.29078672,77011
29.6944198,-95.41438429,77054
29.87792026,-95.42553719,77088
29.66652291,-95.60619354,77099
29.721855100000006,-95.37638091,77004
29.72145638,-95.41850695,77005
29.88313615,-95.29126936,77016
29.71319004,-95.29213704,77023
29.66653249,-95.47683713,77096
30.01964657,-95.10555544,77336
29.81510606,-95.38273028,77022
29.73258011,-95.33049778,77023
29.77512943,-95.37926477,77201
29.68380285,-95.37772901,77021
29.69377898,-95.35263823,77021
29.78130148,-95.35867317,77009
29.73418806,-95.32483663,77023
29.75039256,-95.39364551,77006
29.61178008,-95.26976023,77075
29.62557972,-95.46095269,77085
29.80033307,-95.68846902,77084
29.80033307,-95.68846902,77084
29.78245531,-95.35923013,77009
29.80033307,-95.68846902,77084
29.63836847,-95.42995271,77045
29.78574762,-95.35612497,77009
29.79447474,-95.18596576,77015
29.58728869,-95.46131118,77053
29.67587274,-95.25392143,77017
29.85877798,-95.53422534,77040
29.80634109,-95.37099445,77009
29.80635839,-95.37017829,77009
29.78044901,-95.35465231,77009
29.78195381,-95.32196053,77020
29.89251526,-95.41462714,77037
29.84727191,-95.39638545,77076
29.75311469,-95.40475456,77019
29.73358907,-95.39367684,77006
29.73370361,-95.36687458,77002
29.80069151,-95.38945771,77009
29.64449497,-95.21445471,77587
29.69412424,-95.54958338,77036
29.68318565,-95.26127632,77017
29.7790145,-95.42656714,77007
29.61804389,-95.47463982,77085
29.61721424,-95.47461697,77085
29.73151206,-95.50264749,77063
29.74529841,-95.4007949,77019
29.74437137,-95.39916229,77006
29.84302337,-95.48233788,77092
29.86021616,-95.33212282,77093
29.65163608,-95.52796933,77071
29.64954945,-95.49182139,77035
29.82715791,-95.28088385,77028
29.84327504,-95.42465208,77018
29.87760535,-95.30609136,77016
29.70228386,-95.34376532,77021
29.74334137,-95.60098256,77077
29.74987988,-95.48603812,77057
29.74987988,-95.48603812,77057
29.74987988,-95.48603812,77057
29.74987988,-95.48603812,77057
29.71821031,-95.37028506,77004
29.73725124,-95.53244014,77063
29.87099272,-95.35189051,77093
29.87099272,-95.35189051,77093
29.62615047,-95.32544956,77048
29.62701112,-95.3245488,77048
29.73189538,-95.36706534,77004
29.67111009,-95.35288995,77033
29.79179933,-95.53197111,77080
29.67947078,-95.26102505,77017
29.78153603,-95.29163368,77020
29.74987988,-95.48603812,77057
29.84674219,-95.28047502,77078
29.74987988,-95.48603812,77057
29.75822643,-95.45599386,77056
29.83664896,-95.3020249,77028
29.60760682,-95.5012054,77489
29.73405273,-95.37669372,77006
29.68426124,-95.3719407,77021
29.68426124,-95.3719407,77021
29.6288076,-95.33090748,77048
29.63514333,-95.44095616,77045
30.04079081,-95.13376115,77345
29.73080265,-95.53658306,77063
29.80034215,-95.38519415,77009
29.74259936,-95.43003857,77046
29.83387187,-95.34812161,77093
29.721855100000006,-95.37638091,77004
29.7500572,-95.47696692,77056
29.66224856,-95.4932632,77096
29.65893733,-95.49319455,77035
29.80395118,-95.31702425,77026
29.70024473,-95.48037818,77081
29.74987988,-95.48603812,77057
29.73507495,-95.29109203,77011
29.731554,-95.27960972,77012
29.60066608,-95.1425705,77059
29.80479613,-95.42576601,77008
29.71999735,-95.25807962,77012
29.68955233,-95.49938965,77096
29.83685887,-95.46974939,77092
29.77077108,-95.22051248,77029
29.71895206,-95.29771425,77023
29.8216007,-95.29792309,77028
29.7334385,-95.28064722,77012
29.72257999,-95.32119749,77023
30.0725307,-95.17145039,77345
29.78867713,-95.40887448,77008
29.87568537,-95.28103906,77016
29.76187125,-95.28218851,77011
29.75772853,-95.28211983,77011
29.61962283,-95.20011325,77034
30.048993300000006,-95.2160573,77339
29.81532103,-95.34243003,77026
29.95914653,-95.33226776,77032
29.66311448,-95.49815361,77096
29.88543122,-95.3725814,77037
29.75184832,-95.33160399,77003
29.69066626,-95.3354722,77033
29.77100178,-95.31050104,77020
29.61429841,-95.25429934,77075
29.79657737,-95.36096949,77009
29.67320058,-95.36875153,77051
29.66851236,-95.49803932,77096
29.88336194,-95.3688508,77037
29.72873882,-95.40442647,77098
29.87354667,-95.41741173,77091
29.55605214,-95.14142168,77598
29.77554126,-95.41163626,77007
29.80033307,-95.68846902,77084
29.66312225,-95.602089,77099
29.70374097,-95.48251332,77081
29.88852621,-95.42632006,77088
29.71638879,-95.61511991,77082
29.80372047,-95.41804705,77008
29.80372047,-95.41804705,77008
29.75120349,-95.36819455,77002
29.75120349,-95.36819455,77002
29.71994783,-95.26016238,77012
29.62766843,-95.43964394,77045
29.70703694,-95.40913387,77030
29.75038709,-95.3650207,77002
29.721855100000006,-95.37638091,77004
29.69659417,-95.61858375,77072
29.76049422,-95.28216549,77011
29.68520928,-95.50583641,77036
29.63517756,-95.25649267,77075
29.74437137,-95.39916229,77006
29.58087535,-95.5136643,77489
29.58264343,-95.51393128,77489
29.78888702,-95.68833916,77094
29.78888702,-95.68833916,77094
29.79296492,-95.38429259,77009
29.80372047,-95.41804705,77008
29.78888702,-95.68833916,77094
29.78888702,-95.68833916,77094
29.84269525,-95.36257923,77076
29.74647146,-95.29776763,77011
29.80372047,-95.41804705,77008
29.72954175,-95.32469948,77023
29.79615593,-95.37548056,77009
29.62055828,-95.40804061,77047
29.66891993,-95.61212146,77099
29.79827885,-95.36099255,77009
29.73199329,-95.37327985,77004
29.66224856,-95.4932632,77096
29.80692472,-95.51996622,77080
29.56882669,-95.10404056,77058
29.78078246,-95.4311238,77007
29.8511963,-95.34304041,77093
29.78044308,-95.42887123,77007
29.73293309,-95.35176094,77003
29.66751865,-95.51233681,77071
29.80033307,-95.68846902,77084
29.76834858,-95.41633615,77007
29.7500572,-95.47696692,77056
30.02622257,-95.23617376,77339
29.77650825,-95.30631245,77020
29.75120349,-95.36819455,77002
29.79456717,-95.47858424,77055
29.78553382,-95.29901897,77026
29.8044662,-95.53080759,77080
29.80443581,-95.53314976,77080
29.72800869,-95.37429645,77004
29.7171132,-95.25999652,77012
29.82468794,-95.37048335,77022
29.77416219,-95.40621193,77007
29.87767526,-95.29743396,77016
29.84499463,-95.30585353,77016
29.75727652,-95.47257986,77056
29.75120349,-95.36819455,77002
29.84283869,-95.31613745,77016
29.73130598,-95.38140869,77004
29.75120349,-95.36819455,77002
29.82438869,-95.41399583,77018
29.71759216,-95.38054668,77004
29.76758946,-95.40184791,77007
29.73842612,-95.42378228,77098
29.66690445,-95.45896142,77096
29.82919318,-95.3377151,77093
29.73147005,-95.37248239,77004
29.88095266,-95.44004927,77088
29.78870994,-95.33587169,77026
29.74203102,-95.37164316,77002
29.784607,-95.37639623,77009
29.833101300000006,-95.4296874,77018
29.73199329,-95.37327985,77004
29.84965702,-95.32357782,77093
29.6550625,-95.44320973,77045
29.79473303,-95.3590394,77009
29.8114375,-95.39241026,77022
29.77419482,-95.55020148,77042
29.64122207,-95.55198673,77477
29.76652914,-95.32653034,77020
29.70087425,-95.43461615,77025
29.91950802,-95.40354916,77060
29.93445397,-95.41548916,77060
29.7030907,-95.53900898,77036
29.60188476,-95.4887924,77085
29.68955233,-95.49938965,77096
29.7500572,-95.47696692,77056
29.70293803,-95.39358512,77030
29.73770326,-95.3750687,77002
29.84047127,-95.40292347,77076
29.84572219,-95.5217286,77040
29.66754149,-95.31135551,77087
29.7319668,-95.3946793,77006
29.628286300000006,-95.36174003,77047
29.84411041,-95.42887123,77018
29.88536134,-95.29006522,77050
29.76652914,-95.32653034,77020
29.76251993,-95.28518668,77011
29.65809059,-95.49490352,77035
29.84327504,-95.42465208,77018
29.84327504,-95.42465208,77018
29.83096312,-95.44012444,77018
29.81123901,-95.38203466,77022
29.83481426,-95.34815876,77093
29.67902951,-95.3430176,77033
29.7888145,-95.39893347,77007
29.82184992,-95.28087606,77028
29.82184992,-95.28087606,77028
29.82108692,-95.28088383,77028
29.65201572,-95.37616735,77051
29.655201,-95.37623604,77051
29.81760071,-95.37138286,77022
29.64456751,-95.22423556,77587
29.75120349,-95.36819455,77002
29.7888145,-95.39893347,77007
29.64103129,-95.22899635,77587
29.67703252,-95.33246602,77033
29.65099331,-95.48215487,77035
29.94614947,-95.30375026,77032
29.60573162,-95.25340156,77075
29.857458,-95.52954096,77040
29.65099331,-95.48215487,77035
29.61743351,-95.46501919,77085
29.61560642,-95.45878941,77085
29.72000021,-95.37014156,77004
29.76427638,-95.36410525,77201
29.65099331,-95.48215487,77035
29.67574883,-95.48640438,77096
29.74117651,-95.34648126,77003
29.77364356,-95.41255188,77007
29.78414757,-95.57449086,77079
29.87057104,-95.34012595,77093
29.66690445,-95.45896142,77096
29.85162545,-95.26934815,77078
29.97310341,-95.55637355,77070
29.77102848,-95.31541447,77020
29.70293803,-95.39358512,77030
29.61285205,-95.31267551,77048
29.76622387,-95.46771249,77056
29.74388124,-95.33065796,77003
29.88531303,-95.45646656,77088
29.76981553,-95.31541451,77020
29.95389742,-95.39324194,77060
29.63230846,-95.2343742,77075
29.61285205,-95.31267551,77048
29.78987506,-95.38993847,77009
29.6696854,-95.43981162,77025
29.63023403,-95.48224881,77085
29.6696854,-95.43981162,77025
29.75985719,-95.4183808,77019
29.63293464,-95.43906411,77045
29.71185683,-95.48888391,77081
29.78937921,-95.52577202,77080
29.84891138,-95.4888686,77092
29.65809059,-95.49490352,77035
29.67922776,-95.51795966,77036
29.87057104,-95.34012595,77093
29.78408008,-95.38426584,77009
29.83420752,-95.31668082,77028
29.81791749,-95.37129926,77022
29.627588300000006,-95.23852528,77075
29.79107326,-95.33918101,77026
29.61560642,-95.45878941,77085
29.96042819,-95.37232973,77032
29.80033307,-95.68846902,77084
29.63155446,-95.2117164,77034
29.8063135,-95.36906326,77009
29.73632056,-95.33195492,77003
29.66046644,-95.557797,77031
29.60405462,-95.13387928,77059
29.69021425,-95.23674785,77017
29.68359956,-95.3721999,77021
29.77110493,-95.54212194,77042
29.70629697,-95.56803134,77072
29.72346122,-95.33417504,77023
29.68801309,-95.54556275,77036
29.77364356,-95.41255188,77007
29.88709715,-95.30800252,77016
29.78426541,-95.30320749,77020
29.74856948,-95.36010745,77010
29.806949600000006,-95.24049372,77013
29.85212127,-95.33301545,77093
29.88536134,-95.29006522,77050
29.7790145,-95.42656714,77007
29.69816584,-95.36594387,77021
29.55948053,-95.12461085,77598
29.78414334,-95.45677943,77008
29.84397507,-95.35784904,77076
29.62471951,-95.43798057,77045
29.64426216,-95.23684245,77587
29.797342200000006,-95.50574489,77055
29.70965203,-95.52411642,77036
29.70168104,-95.58090208,77072
29.67462168,-95.34825896,77033
29.71024893,-95.40788259,77030
29.73842612,-95.42378228,77098
29.81070324,-95.53566741,77080
29.64238733,-95.51248922,77071
29.65318102,-95.30483253,77061
29.70155146,-95.50466909,77081
29.93899733,-95.38907617,77060
29.69282729,-95.33300792,77033
29.79628942,-95.39321886,77009
29.68017194,-95.37722013,77051
29.75392152,-95.6061096,77077
29.77406886,-95.41256721,77007
29.64311409,-95.33530425,77048
29.64311409,-95.33530425,77048
29.68518833,-95.51184077,77036
29.72982609,-95.52509298,77063
29.68520928,-95.50583641,77036
29.83129874,-95.47287741,77092
29.70125941,-95.4804113,77081
29.73804311,-95.32774301,77003
29.75713918,-95.34391022,77003
30.06657726,-95.12735623,77336
29.62849417,-95.44387055,77045
29.83251764,-95.52639016,77080
29.75296981,-95.34532167,77003
29.81547368,-95.32581319,77026
29.79603772,-95.5159378,77055
29.62766843,-95.43964394,77045
29.68350984,-95.4360322,77025
29.68786612,-95.25853733,77017
29.82429891,-95.38581079,77022
29.77036471,-95.40488442,77007
29.6300487,-95.48425295,77085
29.82885366,-95.29369364,77028
29.82816504,-95.33770759,77093
29.70563115,-95.28988639,77087
29.77332866,-95.24736385,77029
29.73862737,-95.40453659,77019
29.85871888,-95.54518879,77040
29.769950800000004,-95.40090192,77007
29.75712026,-95.34516903,77003
29.6696854,-95.43981162,77025
29.6051216,-95.22098546,77089
29.80056581,-95.28631595,77026
29.79193109,-95.32982627,77026
29.64453125,-95.22652434,77587
29.61591044,-95.25965713,77075
29.99583372,-95.43614953,77090
29.74135403,-95.3899001,77006
29.806949600000006,-95.24049372,77013
29.66533462,-95.35559857,77051
29.77892688,-95.28404996,77020
29.67922776,-95.51795966,77036
29.60829545,-95.24260704,77075
29.84756468,-95.37181085,77076
29.83123007,-95.3453979,77093
29.68671982,-95.3581924,77021
29.84726371,-95.54064235,77040
29.83120154,-95.34685521,77022
29.84397507,-95.35784904,77076
29.83264542,-95.4499436,77018
29.78013411,-95.29321286,77020
29.67823797,-95.24364479,77017
29.73927124,-95.34582524,77003
29.74962047,-95.37960817,77002
29.65937039,-95.4519043,77035
29.73306476,-95.36737815,77004
29.72934715,-95.39105219,77006
29.73358907,-95.39367684,77006
29.78977284,-95.35702154,77009
29.78672216,-95.35614022,77009
29.84726371,-95.54064235,77040
29.78149612,-95.38070685,77009
29.67557337,-95.243538,77017
29.83120154,-95.34685521,77022
29.76910409,-95.39851386,77007
29.82994843,-95.34683994,77022
30.04698754,-95.1522979,77345
29.73795311,-95.37998192,77006
29.78019139,-95.38986979,77009
29.84469353,-95.34493835,77093
29.78470418,-95.19767768,77015
29.76525118,-95.46772004,77056
29.70470821,-95.33914185,77021
29.706230100000006,-95.40301521,77030
29.70703694,-95.40913387,77030
29.68651192,-95.59522237,77072
29.6170727,-95.4112762,77047
29.84063146,-95.31320943,77016
29.77670104,-95.48339841,77024
29.84327504,-95.42465208,77018
29.73842612,-95.42378228,77098
29.72752198,-95.48029326,77081
29.72657393,-95.3103714,77023
29.80282927,-95.5223898,77080
29.80395118,-95.31702425,77026
29.83924304,-95.50633999,77080
29.7570057,-95.28700252,77011
29.63632594,-95.34744255,77048
30.07178505,-95.20774077,77339
29.76209618,-95.35287681,77010
29.62849417,-95.44387055,77045
29.69440078,-95.34526054,77021
29.76797304,-95.31784816,77020
29.69809351,-95.61779793,77072
29.83567807,-95.26208496,77078
29.56589515,-95.10642234,77058
29.75731283,-95.39900212,77019
29.76486966,-95.63726808,77077
29.76732455,-95.30120096,77020
29.68124003,-95.37571717,77051
29.71762726,-95.35628183,77021
29.86558148,-95.40961945,77091
29.62849417,-95.44387055,77045
